Gene,ISPP_AD,ISPP_AR,ISPP_XL,ISPP_PAE,HI,REC,CONS,RVIS,NET,GDI
ATG2A,0.01291441741208893,0.03607848293357905,*,0.05136179211332363,0.19577,0.11121,1.927161548,-1.0550178845,0.89586453602291,2428.34078
MTBP,0.0,0.03258576659870631,*,0.026686760340089963,0.12969,0.09906,0.039989554,0.8267152409,0.164036051325241,500.02874
NSMCE2,0.0,0.06578561492443798,*,0.025121686209042683,0.06866,0.09049,-0.194472355,-0.0733400307,0.460630038496854,32.39941
AGPAT4,0.006488816861788093,0.02086078788961648,*,0.021785551854732844,0.32335,0.10604,1.704298381,-0.5142644846,0.971570109950604,13.17386
AGPAT3,0.022105101362749034,0.012255832212121589,*,0.00961058780552015,0.11198,0.10697,2.363902591,-0.492218069,0.985128628913871,57.85485
DEDD2,0.012703724536473426,0.019041273474193838,*,0.01075400791992861,0.000001,0.000001,2.827457094,-0.2056170114,0.821784179143211,28.84673
AGPAT2,0.0,0.6711295031090785,*,0.648547349129598,0.1025,0.16015,0.954018562,0.1984903706,0.986061079086938,430.44157
AGPAT1,0.019029106876134388,0.0,*,0.03469602138669296,0.000001,0.000001,2.790510724,0.1471231123,0.996366462387843,18.97055
POGLUT1,0.6635748827562364,0.018974908194611922,*,0.022197426531478052,0.12827,0.10695,1.844784044,0.0387103395,0.114371359811310,59.17806
KHDC1,0.0,0.00629401908113395,*,0.0,0.000001,0.000001,0.000001,0.0387103395,0.086043488004894,694.65301
C1QTNF9B,0.008413956229438434,0.0,*,0.012628926706221021,0.000001,0.000001,0.331070845,0.5971444475,0.114371359811310,3643.33377
G6PC,0.08112588721045345,0.7462595018964069,*,0.6462522179526624,0.89328,0.79464,0.895691249,-0.7365523141,0.960595247440745,18.80998
G6PD,0.04278810123372006,0.006266618487334035,0.903304300715465,0.8815381488155506,0.37858,0.98951,1.756517741,-0.1358388221,0.987245268640729,506.24881
CYP27A1,0.01274604664873864,0.7039172042271679,*,0.7580624837708092,0.41953,0.44852,-1.233712992,-0.3067505771,0.899798506397885,269.5604
RIN2,0.012509688472873037,0.585153678375427,*,0.035204248657993785,0.19645,0.13267,0.800197031,0.5217071765,0.583913494934215,1572.99065
FKBP14,0.0,0.6879514992584169,*,0.6277802078844062,0.17135,0.11614,-0.494851415,-0.1615247089,0.949408607055723,37.3396
FKBP15,0.03774895170002401,0.04141700787564693,*,0.044179380334091196,0.62404,0.09599,0.515750497,0.2112320794,8.34085456006003e-05,4394.82714
MTAP,0.6918998601128036,0.10192680346343237,*,0.6511720863847419,0.17705,0.35026,0.532298519,-0.381986487,0.832099162391984,3870.61383
RIN1,0.015829397591651292,0.05881479854686842,*,0.10719615036951285,0.07712,0.14099,-1.20358112,0.2700874683,0.908595926598426,837.95353
FKBP10,0.006434745472773309,0.7084290953100458,*,0.02543690358530276,0.44644,0.10813,0.557734354,-0.7513221888,0.721635062312408,103.41854
FKBP11,0.0,0.04705176886436266,*,0.010082917688851962,0.36875,0.12101,0.000001,-0.3397150076,0.230912229909725,8.52455
CHL1,0.006229686271346934,0.06376848277643,*,0.006187289104051525,0.39224,0.09664,-1.853586132,-0.1581125279,0.355600999384509,1165.89885
RIN3,0.04162935990965942,0.10541442989153416,*,0.0064124014255102415,0.213,0.09535,0.876912494,0.1671389318,0.959541875322957,4974.51737
WFIKKN2,0.012656362941268881,0.039841686668839436,*,0.018597938172425884,0.51037,0.10999,1.087102093,-0.6172218509,0.292539424257538,757.02746
WFIKKN1,0.05904075253086545,0.03793896308333757,*,0.025024556189935872,0.17118,0.12631,1.958584836,0.000001,0.0889579026998193,109.9305
ATG10,0.0,0.028675891868363435,*,0.021770584134567762,0.06588,0.08777,0.270675884,1.082196027,0.649248868662921,321.33299
FUT9,0.019408482333217916,0.006292048142276287,*,0.006316397266680104,0.63762,0.12971,1.892890648,0.1268952597,0.307483654878265,12.10453
MTDH,0.016706345681069493,0.039383401915184385,*,0.032959923703871935,0.4225,0.14254,1.428834235,-0.4242585377,0.538558200407442,333.467
FUT8,0.03440625911174699,0.0722270851793081,*,0.08689008130857641,0.11849,0.20101,1.758539207,-0.468351206,0.497398884186167,1542.85964
ATG12,0.01250946940261937,0.006322862038215727,*,0.0,0.10345,0.10587,0.000001,0.1471231123,0.491315202326288,58.06341
RAP1GAP,0.006334077660776864,0.01879877490063583,*,0.019176364584886762,0.37356,0.1582,1.703987971,-0.7256427508,0.863026334527466,2918.53299
FUT7,0.0,0.0,*,0.0,0.000001,0.000001,-1.156383622,0.5769163442,0.247363666679235,180.33556
FUT6,0.0,0.6678014101354756,*,0.0,0.0902,0.12285,0.105902211,0.1782635926,0.111730045456540,2059.85399
ATG14,0.012764215733063045,0.03434034380559311,*,0.04381443274092439,0.000001,0.000001,1.252955634,-0.3140274219,0.53917561279198,531.875
FUT5,0.012554819282405186,0.012880826493711533,*,0.0,0.10256,0.12025,-0.316325066,0.1121255032,0.324449771044614,4259.93143
ATG13,0.006390001779928845,0.03435743400922683,*,0.03461418506789755,0.34196,0.10514,-0.038689877,-0.6226769456,0.53917561279198,130.93647
KLC4,0.0,0.0,*,0.025237947681520885,0.28613,0.10355,-0.292060699,-0.2626579254,0.94001362010673,230.66269
FKBP1A,0.022944955501429734,0.07871020904961254,*,0.09140791358682705,0.42043,0.33817,0.000001,0.1012116093,0.976989196141968,*
KLC3,0.01263560768126633,0.038822276387609905,*,0.014802365474258058,0.15574,0.13481,-2.561897717,0.000001,0.616801689377367,169.71455
KLC2,0.006329358783426481,0.018978022717924283,*,0.035051353367084245,0.26457,0.11794,2.484274529,-0.933156985,0.58860292170744,1400.40421
FKBP1B,0.0,0.015909284482660966,*,0.0542710668808893,0.73676,0.13588,0.000001,-0.0531135452,0.913796382038008,*
CYB561D2,0.0,0.0062083272147862405,*,0.018828166620640716,0.11901,0.10725,-0.033518146,-0.0935664077,0.924744942555065,37.95855
PGBD5,0.0,0.01893142480156326,*,0.01251099202105376,0.000001,0.000001,1.125562488,0.000001,0.185943556348418,1053.33568
CYB561D1,0.0,0.02570982179427445,*,0.023075868141048943,0.000001,0.000001,0.000001,0.1048489857,0.215195622456759,50.68697
CYP27B1,0.010583777419001345,0.6542078499738236,*,0.7843958258490468,0.09767,0.39937,2.322094056,-0.4040327464,0.285554944174350,111.70148
PGBD1,0.0,0.08539302221526593,*,0.022053891192427212,0.03039,0.10231,-0.346608548,1.1372057223,0.653855025509393,2687.18695
PNMAL2,0.0,0.038461370088067465,*,0.009588271445393174,0.000001,0.000001,2.961380598,0.000001,0.037356978810518,3122.16834
KLC1,0.007853962593294706,0.03785263466980448,*,0.006458595587876034,0.2206,0.15408,2.180207055,-0.492218069,0.53917561279198,40.10824
PGBD2,0.0,0.03339002461177739,*,0.0,0.000001,0.000001,-0.149106552,-0.8211001351,0.413715593817922,352.4208
BCL2,0.09100280947444353,0.063964599429629,*,0.07623297692162093,0.95405,0.98331,2.698150331,-0.1853912816,0.994213921707961,463.55581
PGBD3,0.012732112028843053,0.018990290578865688,*,0.0,0.000001,0.000001,0.35112947,-0.4885778835,0.270199435549192,*
PGBD4,0.012761077803371353,0.044196218953524415,*,0.031438351439316024,0.000001,0.000001,2.073824988,-0.3140274219,0.327031352325744,109.53855
FUT3,0.5804887926736666,0.043999140072072694,*,0.5894410519067996,0.13415,0.1878,0.407463938,2.6018128991,0.234468428422020,3247.52981
MLLT1,0.07167455652045417,0.02228740091595259,*,0.035028515141408555,0.20636,0.30727,2.815084257,-0.6226769456,0.990786439470508,165.56508
BCL3,0.031516603350606354,0.006162343794429811,*,0.06439904561307175,0.52579,0.28802,2.391067941,0.000001,1,48.07549
FUT4,0.062492308827481025,0.04857001957603491,*,0.08821135737043842,0.05714,0.35785,3.702867315,0.000001,0.638604685362515,502.31886
PNMAL1,0.0,0.01258803703973103,*,0.018837150299332982,0.08193,0.09277,0.541572236,0.020302773,0.548443280345162,635.1646
FUT1,0.00944909399042696,0.09120846949726415,*,0.67505646888952,0.10946,0.26216,2.571037868,-0.1615247089,0.039363347673746,690.0301
BCL6,0.05869253214917743,0.2047696743869999,*,0.06365314273644179,0.3437,0.5169,1.699882127,-0.4647123953,0.97593786304625,1225.27484
FUT2,0.006313508663914445,0.012772852509084871,*,0.01695701488104586,0.000001,0.000001,0.193500752,0.8230720223,0.125771793043690,10077.22821
MLLT6,0.0062820706745130225,0.0064169486991318145,*,0.0433033376309119,0.50287,0.15426,3.281836188,-0.0201505516,0.745888188478598,264.58482
MLLT4,0.15614511272982748,0.015836410502920784,*,0.08042135685976072,0.84566,0.37758,1.667899549,-2.3576220743,0.914656517271219,317.70932
BCL9,0.006440953645302512,0.06030567889963384,*,0.06262515037768494,0.80794,0.11906,0.060783311,-1.6261153134,0.955151049287704,2074.08236
MLLT3,0.013677875468091585,0.034351882189300756,*,0.006477114612177849,0.5142,0.20297,1.738021051,-0.3599402506,0.903404741917064,58.09904
PDS5B,0.04726991786227347,0.0,*,0.0,0.54427,0.145,3.718930503,-1.4843845694,0.849031482292798,70.24529
PDS5A,0.0,0.03151588660044277,*,0.025194100701509018,0.68436,0.10157,4.451206554,-0.6888173791,0.847960560809445,46.97579
SOD1,0.0261595839372218,0.0,*,0.018650230329241173,0.000001,0.000001,2.109207556,-0.0751598784,0.924722311300259,2.83815
SOD3,0.012623295579138726,0.006382771057448799,*,0.012603135468608154,0.21348,0.10616,2.40946577,0.000001,0.0781875526097944,1559.49109
SOD2,0.05810245531358174,0.07066313274041033,*,0.04358909325482146,0.000001,0.000001,0.770586426,0.2591737101,0.924677128087180,2050.40796
CYP27C1,0.01913967341352083,0.0,*,0.047885201665370344,0.11749,0.1415,1.965200228,-0.047654689,0.29994812825575,93.00815
TOM1L1,0.0063800613260734836,0.034899504881602435,*,0.006384471555831147,0.2088,0.09376,-0.431621148,-0.6906374577,0.642551047655878,105.96155
CHML,0.0,0.01587425089110693,*,0.0,0.000001,0.000001,-0.791334797,-0.3765268066,0.357199482933527,160.16455
TOM1L2,0.018994247086902682,0.04324062054428914,*,0.06762047024409464,0.19763,0.11625,1.307099673,-1.1554578276,0.921242943021963,18.6274
CHN1,0.7054297275255313,0.0,*,0.04002978420592226,0.29582,0.15284,1.384232704,-0.5381321944,0.77615969840979,18.57043
CHN2,0.008429226386584894,0.024769260384174388,*,0.02832054752531834,0.000001,0.000001,1.407265248,-0.3801660072,0.762458897931239,1077.81846
PPP2R4,0.0,0.09327242172920755,*,0.10953304855547669,0.0941,0.35334,1.010374877,-0.0053819721,0.899786948377733,46.59488
TSPO,0.015681416473341828,0.037034325190572974,*,0.021296508133672908,0.19975,0.25949,0.000001,0.7257944159,0.489007538497797,855.18852
OR4D11,0.006400091366028301,0.0,*,0.006329849308401863,0.11488,0.08063,-1.588348226,-0.047654689,0.0140451259816593,212.53385
GUCD1,0.0,0.03057956455566488,*,0.012573511059944205,0.000001,0.000001,0.000001,-0.4940393029,*,17.29726
OR4D10,0.0,0.0,*,0.0,0.000001,0.000001,-1.341327019,-0.3360735926,0.114371359811310,992.09784
ACSS2,0.019284249373656064,0.15560640080939583,*,0.09399700038806189,0.37909,0.4568,-0.341087817,-0.4867589152,0.859029485132625,597.75331
ACSS3,0.012723185012459072,0.012501297213961834,*,0.006289645903628623,0.12185,0.0919,1.356389844,-0.4224386994,0.290719316153623,372.17387
ACSS1,0.058953131762660226,0.08634555699142304,*,0.04866311598824286,0.13749,0.19539,0.940213968,-0.949752638,0.561473160642605,1132.78741
PDRG1,0.04384173219696561,0.022423183184754697,*,0.034908868249659435,0.09986,0.11262,0.000001,-0.0072013718,0.915632562437812,6.36805
GLTPD2,0.0,0.01667928605575724,*,0.0,0.000001,0.000001,1.180854145,0.000001,0.0286932105787035,836.46884
GLTPD1,0.0,0.0,*,0.010473116916788427,0.000001,0.000001,0.230707479,0.106667882,0.430317816630113,44.57097
MTO1,0.01278736029332909,0.7660884406946253,*,0.6312477432932242,0.06615,0.16082,0.476396481,-0.1983381762,0.153827108213813,89.78549
PICK1,0.015679449556826253,0.038118233068742305,*,0.04981170487604272,0.23761,0.27035,2.413608946,-0.8026933499,0.945149854881108,14.64711
CHP2,0.009537843520359765,0.030277083499396003,*,0.006266373992669115,0.000001,0.000001,0.767044712,0.3932709247,0.53917561279198,293.20091
CHP1,0.0,0.006310125620561151,*,0.0,0.000001,0.000001,0.000001,-0.0531135452,*,1.90232
SNTN,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.1030302309,0.0800664684318352,98.92125
TNKS2,0.09383433327474576,0.0336508361701627,*,0.01872837412158695,0.6334,0.12466,1.974318948,-1.2859333734,0.677422030395343,119.88786
CHPF,0.05127979744084208,0.006426837703771716,*,0.030490615369693903,0.13997,0.19598,2.535864083,-0.8615603264,0.323199124395632,243.88919
HRASLS,0.006312480526563758,0.03233758172401401,*,0.022198763723620563,0.07267,0.11276,-0.226208749,-0.1174323893,0.185747068147860,83.42496
ZC3H3,0.0,0.025285443875295046,*,0.054554356674809006,0.11131,0.09598,0.902364714,2.6827234239,0.197071926455124,8599.54269
FUOM,0.018918778607194053,0.0,*,0.0,0.07483,0.09585,0.000001,0.3914539693,*,22.28332
SNX9,0.006385035690348451,0.08287422459204061,*,0.022198232033684512,0.17325,0.17964,0.542437304,-0.1340192842,0.973601335396112,110.76986
ZC3H4,0.0,0.02956359491256011,*,0.014053406321817067,0.000001,0.000001,3.701457682,-1.3209750266,0.581559594983215,637.42325
SNX6,0.015695614536938386,0.0,*,0.0,0.26451,0.09729,1.9643008,-0.2294837713,0.660911298996783,13.07663
AGFG1,0.048177516547499,0.07112241763918786,*,0.008013659387503395,0.1634,0.22163,2.078459704,-0.3599402506,0.985603701938255,68.39989
SNX5,0.012721708497196482,0.1225226031718571,*,0.09167744368308477,0.11006,0.20781,0.076439137,-0.2478890237,0.997107851815545,151.29075
AGFG2,0.0063145739869666425,0.012452013899702095,*,0.029614499328157313,0.000001,0.000001,1.325981438,0.9517204294,0.91611775123071,543.25842
SNX8,0.0,0.049722371643200564,*,0.009355611557953267,0.16684,0.11365,1.866958641,0.3766789939,0.718723414725092,357.15648
SNX7,0.012811168535741787,0.012707016084065877,*,0.012768234429683266,0.29144,0.08752,-0.155068632,0.0184834648,0.819349882330827,558.45821
SNX2,0.00635270910615223,0.013984638991077011,*,0.006422403700857469,0.339,0.13169,0.623876735,-0.6924585987,0.349423034792688,25.76147
SNX1,0.006315903922752059,0.019291268478888037,*,0.016767831891209287,0.75904,0.09617,0.536517534,-0.5124440339,0.745374296346464,118.92704
RRAGA,0.009402904938700893,0.02107106941314813,*,0.02850516696217107,0.05456,0.14896,2.905722532,-0.2735762528,0.945149854881108,9.40907
SNX4,0.006298053551604075,0.01902472587549662,*,0.009539296915009219,0.38016,0.14503,0.728479234,-0.5822252308,0.641406232850208,26.53956
SNX3,0.03450806037165699,0.0,*,0.025355650922714513,0.56987,0.15588,2.083830692,0.1232582101,0.800905186959344,2.85375
RRAGD,0.0,0.006316880720738525,*,0.010935352343400274,0.21118,0.10528,2.175219067,-0.0512938299,0.837923588113137,34.1959
ZC3H6,0.0,0.009651374337335915,*,0.0,0.47887,0.09483,1.286481965,-0.5749455673,0.274100384392578,193.22334
RRAGB,0.0,0.0,0.1217421540031117,0.008407612954942094,0.20583,0.12684,2.002882179,-0.141298762,0.781199836008485,12.6163
RRAGC,0.006245480445063928,0.012662223741176018,*,0.02302375975808856,0.3724,0.11657,1.682269656,-0.2294837713,0.990303328144986,8.10146
ZC3H8,0.0,0.006345023738550355,*,0.0520579387154332,0.000001,0.000001,0.762474982,0.2150807215,0.355348303740945,18.91348
IRAK4,0.012648396750515113,0.7672769658922695,*,0.7345073167780631,0.05224,0.30207,-0.141215092,-0.2478890237,0.395704146695191,677.04206
ZFC3H1,0.05994611064750959,0.032273922218488904,*,0.0,0.54509,0.10606,2.904216803,-1.8300030582,0.954077603652896,335.40622
IRAK3,0.06442163711404544,0.09157304412441014,*,0.08627159032620181,0.12689,0.20924,-2.775145785,-0.3508434071,0.940678362564208,167.27542
FOLR4,0.006314347990887016,0.0,*,0.006328173898789772,0.000001,0.000001,-1.237289964,0.000001,0.187542274232158,660.02314
FOLR3,0.012741519399246646,0.06652940414642577,*,0.031449800625606636,0.09866,0.104,-1.377990632,0.000001,0.156412992724824,1068.47557
FOLR2,0.009592771291582383,0.055155231152106875,*,0.10545589872056009,0.05794,0.14661,0.279138526,0.0607565283,0.208507954420527,66.56597
BCHE,0.015919159284278207,0.7108396128142905,*,0.876082700578361,0.24308,0.5053,-0.977698197,0.7789776864,0.536374073198975,1717.79021
FOLR1,0.030131057216526456,0.6285203244650593,*,0.6961083797992956,0.40687,0.26385,1.073202095,0.4594113262,0.215747423507594,31.20225
MTPN,0.024288985729984974,0.02330073115101727,*,0.0064360076370721525,0.73968,0.20297,0.000001,0.0791650515,0.600589483923364,*
TSR3,0.01580329905362327,0.0,*,0.006373824618325551,0.13346,0.10921,0.000001,-0.0256086474,*,54.96245
PRSS55,0.0,0.021832063557569368,*,0.0,0.000001,0.000001,-1.837389516,0.9792251122,0.114371359811310,1741.38701
PRSS56,0.0,0.7991808752314713,*,0.0,0.000001,0.000001,0.000001,0.000001,*,277.94055
PRSS53,0.031119612254877953,0.04382604722391183,*,0.015956530762852174,0.000001,0.000001,-0.088424895,-0.6888173791,0.114371359811310,4417.39604
PRSS54,0.006353070036331459,0.0,*,0.0,0.000001,0.000001,1.81826371,0.707379532,0.114371359811310,274.33348
TSR1,0.0,0.05859619218299663,*,0.04751498786599044,0.8433,0.13128,0.316306262,0.005534202,0.723631588625837,2036.30647
TSR2,0.0,0.0,0.01930354651113786,0.0,0.11527,0.10937,0.000001,0.0130256087,0.731196952393116,8.91746
PRSS57,0.019026218711801712,0.052891036997370286,*,0.028342334671266643,0.13383,0.12006,-4.098742114,-0.3765268066,0.114371359811310,393.37562
PRSS58,0.0,0.0,*,0.0,0.000001,0.000001,-0.76549612,0.240763792,0.114371359811310,65.98033
MYLPF,0.0,0.025294195471523423,*,0.026101220349824487,0.000001,0.000001,0.665932629,-0.2735762528,0.800905186959344,26.03649
SNW1,0.012775359620514343,0.0,*,0.01685516105862609,0.87546,0.15588,2.978855494,-0.4940393029,1,624.40773
CYB561A3,0.0,0.006453127523779551,*,0.04155600468680614,0.1151,0.10981,0.000001,-0.3378940345,*,57.6399
TANGO6,0.019011829217259194,0.042460654675084746,*,0.006296200059903491,0.11763,0.0738,0.000001,-0.0146926753,*,466.30526
CADPS2,0.07185020873048409,0.018880419326621684,*,0.019098244511095472,0.45062,0.12261,1.431824262,-0.6613161587,0.733698842636031,194.52292
TANGO2,0.01267267170078867,0.04376465641915198,*,0.0,0.08091,0.09799,0.000001,0.106667882,*,155.69121
CYFIP2,0.177560764291611,0.03220190140577029,*,0.11649463682247724,0.44646,0.50538,5.099938125,0.000001,0.826554823425562,58.4113
CYFIP1,0.023852763858510054,0.006252746766855994,*,0.01275161147788278,0.18853,0.14087,4.335662213,-1.2953138668,0.721625579935762,2808.37817
MTOR,0.34123661470743955,0.00624763126994091,*,0.07661662957187432,0.97466,0.17086,5.973608946,-3.4920136128,0.802053821315338,98.86161
CHRD,0.02485683310492342,0.04371274560852533,*,0.048451716971977185,0.26131,0.35825,2.192067613,-0.6833634347,0.661258796494257,2239.997
ZCWPW2,0.0,0.016973764936161758,*,0.0,0.000001,0.000001,-0.507135692,0.3730419379,0.0402076829819210,705.77698
BCAN,0.04283774080666918,0.012569925623614227,*,0.041020895463253555,0.28078,0.15677,0.96454415,-1.0563707756,0.824646887713787,2276.03232
ZCWPW1,0.0,0.012831137388991547,*,0.07479970967923177,0.000001,0.000001,0.506770321,0.6889696357,0.316867890941009,398.23636
BCAM,0.008594742546380188,0.07211616035727175,*,0.6629109441496783,0.1514,0.15985,1.100172488,1.2529269348,0.716523515479979,349.93518
UQCRFS1,0.03304675670023052,0.06056480802678626,*,0.04992896520012917,0.61627,0.22005,0.583272576,-0.2074375289,0.114371359811310,10.73011
KLHL29,0.022998135815369178,0.030132657477033038,*,0.006338861259554377,0.000001,0.000001,0.000001,-0.5363109395,0.800905186959344,164.66985
IMMP2L,0.006312096107514108,0.0644053881588437,*,0.05067043999449177,0.19555,0.14229,0.000001,-0.0733400307,0.173407712119705,39.49407
HEATR5A,0.006352398686917884,0.04346737303554566,*,0.03801736165451681,0.000001,0.000001,-0.053661702,0.000001,0.170859752323502,4462.98132
TSKS,0.006369344813401777,0.030038092878687455,*,0.02530372836770369,0.000001,0.000001,0.030788634,-0.3287969685,0.447093495242767,2447.68714
HEATR5B,0.025779716016631024,0.03448976021828102,*,0.015768470779824465,0.000001,0.000001,2.656508408,-2.513844451,0.600484206906551,1161.22267
KLHL26,0.03369448239170135,0.029864011750475105,*,0.006351627605128854,0.13575,0.1125,2.662863859,-1.6405583847,0.285461749049593,52.06948
